Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
HS,2015,201503,March 2015,4,0,2,Exports,826,United Kingdom,,348,Hungary,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,2058,,5608,,,0
HS,2015,201503,March 2015,4,0,1,Imports,826,United Kingdom,,372,Ireland,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,1288586,,3004064,,,0
HS,2015,201503,March 2015,4,0,2,Exports,826,United Kingdom,,372,Ireland,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,2972019,,3545587,,,0
HS,2015,201503,March 2015,4,0,1,Imports,826,United Kingdom,,381,Italy,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,3389,,18234,,,0
HS,2015,201503,March 2015,4,0,2,Exports,826,United Kingdom,,381,Italy,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,5087,,15097,,,0
HS,2015,201503,March 2015,4,0,2,Exports,826,United Kingdom,,384,Côte d'Ivoire,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,425000,,1627061,,,0
HS,2015,201503,March 2015,4,0,2,Exports,826,United Kingdom,,388,Jamaica,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,50000,,134868,,,0
HS,2015,201503,March 2015,4,0,2,Exports,826,United Kingdom,,404,Kenya,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,10187,,45219,,,0
HS,2015,201503,March 2015,4,0,2,Exports,826,United Kingdom,,414,Kuwait,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,41000,,121518,,,0
HS,2015,201503,March 2015,4,0,2,Exports,826,United Kingdom,,422,Lebanon,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,425000,,1242658,,,0
HS,2015,201503,March 2015,4,0,1,Imports,826,United Kingdom,,428,Latvia,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,48,,187,,,0
HS,2015,201503,March 2015,4,0,2,Exports,826,United Kingdom,,428,Latvia,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,8,,70,,,0
HS,2015,201503,March 2015,4,0,2,Exports,826,United Kingdom,,434,Libya,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,100000,,490552,,,0
HS,2015,201503,March 2015,4,0,1,Imports,826,United Kingdom,,440,Lithuania,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,87786,,138131,,,0
HS,2015,201503,March 2015,4,0,2,Exports,826,United Kingdom,,466,Mali,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,31000,,119335,,,0
HS,2015,201503,March 2015,4,0,2,Exports,826,United Kingdom,,470,Malta,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,1682,,12874,,,0
HS,2015,201503,March 2015,4,0,2,Exports,826,United Kingdom,,478,Mauritania,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,16000,,46152,,,0
HS,2015,201503,March 2015,4,0,2,Exports,826,United Kingdom,,480,Mauritius,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,73000,,194665,,,0
HS,2015,201503,March 2015,4,0,1,Imports,826,United Kingdom,,528,Netherlands,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,1100396,,2763922,,,0
HS,2015,201503,March 2015,4,0,2,Exports,826,United Kingdom,,528,Netherlands,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,1498845,,2441071,,,0
HS,2015,201503,March 2015,4,0,2,Exports,826,United Kingdom,,579,Norway,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,2800,,16177,,,0
HS,2015,201503,March 2015,4,0,2,Exports,826,United Kingdom,,586,Pakistan,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,73000,,162001,,,0
HS,2015,201503,March 2015,4,0,2,Exports,826,United Kingdom,,608,Philippines,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,150000,,419919,,,0
HS,2015,201503,March 2015,4,0,1,Imports,826,United Kingdom,,616,Poland,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,144301,,278409,,,0
HS,2015,201503,March 2015,4,0,2,Exports,826,United Kingdom,,616,Poland,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,794,,2774,,,0
HS,2015,201503,March 2015,4,0,1,Imports,826,United Kingdom,,620,Portugal,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,13519,,42537,,,0
HS,2015,201503,March 2015,4,0,2,Exports,826,United Kingdom,,620,Portugal,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,820,,2933,,,0
HS,2015,201503,March 2015,4,0,2,Exports,826,United Kingdom,,654,Saint Helena,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,3888,,9967,,,0
HS,2015,201503,March 2015,4,0,2,Exports,826,United Kingdom,,670,Saint Vincent and the Grenadines,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,16000,,53441,,,0
HS,2015,201503,March 2015,4,0,2,Exports,826,United Kingdom,,682,Saudi Arabia,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,124000,,281236,,,0
HS,2015,201503,March 2015,4,0,2,Exports,826,United Kingdom,,686,Senegal,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,225000,,702618,,,0
HS,2015,201503,March 2015,4,0,2,Exports,826,United Kingdom,,699,India,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,1845,,7489,,,0
HS,2015,201503,March 2015,4,0,2,Exports,826,United Kingdom,,702,Singapore,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,29808,,106906,,,0
HS,2015,201503,March 2015,4,0,2,Exports,826,United Kingdom,,704,Viet Nam,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,395,,7245,,,0
HS,2015,201503,March 2015,4,0,1,Imports,826,United Kingdom,,724,Spain,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,503324,,1097304,,,0
HS,2015,201503,March 2015,4,0,2,Exports,826,United Kingdom,,724,Spain,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,47090,,145049,,,0
HS,2015,201503,March 2015,4,0,1,Imports,826,United Kingdom,,752,Sweden,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,182441,,458221,,,0
HS,2015,201503,March 2015,4,0,2,Exports,826,United Kingdom,,752,Sweden,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,1201,,10076,,,0
HS,2015,201503,March 2015,4,0,2,Exports,826,United Kingdom,,757,Switzerland,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,4429,,89090,,,0
HS,2015,201503,March 2015,4,0,2,Exports,826,United Kingdom,,784,United Arab Emirates,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,43092,,225175,,,0
HS,2015,201503,March 2015,4,0,2,Exports,826,United Kingdom,,854,Burkina Faso,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,125000,,463591,,,0
HS,2015,201503,March 2015,4,0,2,Exports,826,United Kingdom,,858,Uruguay,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,16000,,45991,,,0
HS,2015,201503,March 2015,4,0,2,Exports,826,United Kingdom,,887,Yemen,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,290000,,676375,,,0
HS,2015,201503,March 2015,4,0,2,Exports,826,United Kingdom,,899,"Areas, nes",,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,2040,,3575,,,0
HS,2015,201504,April 2015,4,0,1,Imports,826,United Kingdom,,0,World,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,6116348,,15331785,,,0
HS,2015,201504,April 2015,4,0,2,Exports,826,United Kingdom,,0,World,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,14119265,,29029759,,,0
HS,2015,201504,April 2015,4,0,2,Exports,826,United Kingdom,,12,Algeria,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,416800,,1571076,,,0
HS,2015,201504,April 2015,4,0,2,Exports,826,United Kingdom,,24,Angola,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,190000,,931796,,,0
HS,2015,201504,April 2015,4,0,2,Exports,826,United Kingdom,,40,Austria,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,30,,194,,,0
HS,2015,201504,April 2015,4,0,1,Imports,826,United Kingdom,,56,Belgium,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,568065,,1719940,,,0
HS,2015,201504,April 2015,4,0,2,Exports,826,United Kingdom,,56,Belgium,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,21666,,48162,,,0
HS,2015,201504,April 2015,4,0,2,Exports,826,United Kingdom,,120,Cameroon,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,100000,,332170,,,0
HS,2015,201504,April 2015,4,0,2,Exports,826,United Kingdom,,156,China,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,219930,,2056955,,,0
HS,2015,201504,April 2015,4,0,2,Exports,826,United Kingdom,,178,Congo,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,65000,,269037,,,0
HS,2015,201504,April 2015,4,0,2,Exports,826,United Kingdom,,180,Dem.Rep. of the Congo,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,20000,,30533,,,0
HS,2015,201504,April 2015,4,0,2,Exports,826,United Kingdom,,192,Cuba,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,324000,,888995,,,0
HS,2015,201504,April 2015,4,0,2,Exports,826,United Kingdom,,196,Cyprus,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,652,,4627,,,0
HS,2015,201504,April 2015,4,0,1,Imports,826,United Kingdom,,203,Czech Rep.,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,93731,,287886,,,0
HS,2015,201504,April 2015,4,0,2,Exports,826,United Kingdom,,203,Czech Rep.,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,71,,477,,,0
HS,2015,201504,April 2015,4,0,1,Imports,826,United Kingdom,,208,Denmark,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,28575,,67044,,,0
HS,2015,201504,April 2015,4,0,2,Exports,826,United Kingdom,,208,Denmark,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,1512,,6772,,,0
HS,2015,201504,April 2015,4,0,2,Exports,826,United Kingdom,,212,Dominica,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,100000,,318694,,,0
HS,2015,201504,April 2015,4,0,2,Exports,826,United Kingdom,,214,Dominican Rep.,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,100000,,304013,,,0
HS,2015,201504,April 2015,4,0,2,Exports,826,United Kingdom,,246,Finland,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,294,,1381,,,0
HS,2015,201504,April 2015,4,0,1,Imports,826,United Kingdom,,251,France,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,1421917,,3686819,,,0
HS,2015,201504,April 2015,4,0,2,Exports,826,United Kingdom,,251,France,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,654322,,970204,,,0
HS,2015,201504,April 2015,4,0,2,Exports,826,United Kingdom,,266,Gabon,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,25000,,78535,,,0
HS,2015,201504,April 2015,4,0,1,Imports,826,United Kingdom,,276,Germany,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,1649621,,3474737,,,0
HS,2015,201504,April 2015,4,0,2,Exports,826,United Kingdom,,276,Germany,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,474004,,2759756,,,0
HS,2015,201504,April 2015,4,0,2,Exports,826,United Kingdom,,300,Greece,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,25,,151,,,0
HS,2015,201504,April 2015,4,0,2,Exports,826,United Kingdom,,324,Guinea,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,277500,,1203604,,,0
HS,2015,201504,April 2015,4,0,2,Exports,826,United Kingdom,,328,Guyana,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,25000,,85901,,,0
HS,2015,201504,April 2015,4,0,2,Exports,826,United Kingdom,,344,"China, Hong Kong SAR",,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,166859,,1591035,,,0
HS,2015,201504,April 2015,4,0,1,Imports,826,United Kingdom,,348,Hungary,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,440,,1142,,,0
HS,2015,201504,April 2015,4,0,2,Exports,826,United Kingdom,,348,Hungary,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,9063,,24013,,,0
HS,2015,201504,April 2015,4,0,2,Exports,826,United Kingdom,,360,Indonesia,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,50000,,176578,,,0
HS,2015,201504,April 2015,4,0,1,Imports,826,United Kingdom,,372,Ireland,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,1175352,,3263903,,,0
HS,2015,201504,April 2015,4,0,2,Exports,826,United Kingdom,,372,Ireland,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,6425516,,6347285,,,0
HS,2015,201504,April 2015,4,0,1,Imports,826,United Kingdom,,381,Italy,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,2493,,14302,,,0
HS,2015,201504,April 2015,4,0,2,Exports,826,United Kingdom,,381,Italy,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,155,,1102,,,0
HS,2015,201504,April 2015,4,0,2,Exports,826,United Kingdom,,384,Côte d'Ivoire,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,250000,,904263,,,0
HS,2015,201504,April 2015,4,0,2,Exports,826,United Kingdom,,400,Jordan,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,866,,2158,,,0
HS,2015,201504,April 2015,4,0,2,Exports,826,United Kingdom,,414,Kuwait,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,25000,,84965,,,0
HS,2015,201504,April 2015,4,0,2,Exports,826,United Kingdom,,422,Lebanon,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,810960,,2500357,,,0
HS,2015,201504,April 2015,4,0,2,Exports,826,United Kingdom,,428,Latvia,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,122,,436,,,0
HS,2015,201504,April 2015,4,0,1,Imports,826,United Kingdom,,440,Lithuania,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,4235,,11646,,,0
HS,2015,201504,April 2015,4,0,2,Exports,826,United Kingdom,,442,Luxembourg,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,41,,18,,,0
HS,2015,201504,April 2015,4,0,2,Exports,826,United Kingdom,,466,Mali,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,152500,,663064,,,0
HS,2015,201504,April 2015,4,0,2,Exports,826,United Kingdom,,470,Malta,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,138,,779,,,0
HS,2015,201504,April 2015,4,0,2,Exports,826,United Kingdom,,478,Mauritania,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,25000,,95284,,,0
HS,2015,201504,April 2015,4,0,1,Imports,826,United Kingdom,,528,Netherlands,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,788215,,1961393,,,0
HS,2015,201504,April 2015,4,0,2,Exports,826,United Kingdom,,528,Netherlands,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,2869336,,3726544,,,0
HS,2015,201504,April 2015,4,0,2,Exports,826,United Kingdom,,562,Niger,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,25000,,80973,,,0
HS,2015,201504,April 2015,4,0,2,Exports,826,United Kingdom,,566,Nigeria,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,75,,1563,,,0
HS,2015,201504,April 2015,4,0,2,Exports,826,United Kingdom,,586,Pakistan,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,24350,,62639,,,0
HS,2015,201504,April 2015,4,0,1,Imports,826,United Kingdom,,616,Poland,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,53074,,112175,,,0
HS,2015,201504,April 2015,4,0,2,Exports,826,United Kingdom,,616,Poland,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,306,,970,,,0
HS,2015,201504,April 2015,4,0,1,Imports,826,United Kingdom,,620,Portugal,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,2852,,8966,,,0
HS,2015,201504,April 2015,4,0,2,Exports,826,United Kingdom,,620,Portugal,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,597,,2333,,,0
HS,2015,201504,April 2015,4,0,2,Exports,826,United Kingdom,,642,Romania,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,1,,25,,,0
HS,2015,201504,April 2015,4,0,2,Exports,826,United Kingdom,,654,Saint Helena,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,1893,,4717,,,0
HS,2015,201504,April 2015,4,0,2,Exports,826,United Kingdom,,659,Saint Kitts and Nevis,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,1000,,2765,,,0
HS,2015,201504,April 2015,4,0,2,Exports,826,United Kingdom,,682,Saudi Arabia,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,106944,,265501,,,0
HS,2015,201504,April 2015,4,0,1,Imports,826,United Kingdom,,703,Slovakia,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,63,,342,,,0
HS,2015,201504,April 2015,4,0,1,Imports,826,United Kingdom,,724,Spain,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,306542,,654450,,,0
HS,2015,201504,April 2015,4,0,2,Exports,826,United Kingdom,,724,Spain,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,23971,,73855,,,0
HS,2015,201504,April 2015,4,0,1,Imports,826,United Kingdom,,752,Sweden,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,21003,,64736,,,0
HS,2015,201504,April 2015,4,0,2,Exports,826,United Kingdom,,752,Sweden,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,116,,593,,,0
HS,2015,201504,April 2015,4,0,2,Exports,826,United Kingdom,,764,Thailand,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,9300,,29815,,,0
HS,2015,201504,April 2015,4,0,2,Exports,826,United Kingdom,,784,United Arab Emirates,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,61258,,227149,,,0
HS,2015,201504,April 2015,4,0,1,Imports,826,United Kingdom,,826,United Kingdom,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,170,,2302,,,0
HS,2015,201504,April 2015,4,0,2,Exports,826,United Kingdom,,842,United States of America,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,13092,,82956,,,0
HS,2015,201504,April 2015,4,0,2,Exports,826,United Kingdom,,854,Burkina Faso,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,50000,,212988,,,0
HS,2015,201505,May 2015,4,0,1,Imports,826,United Kingdom,,0,World,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,7601035,,16511554,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,0,World,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,16778085,,29415738,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,12,Algeria,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,750000,,2180700,,,0
HS,2015,201505,May 2015,4,0,1,Imports,826,United Kingdom,,40,Austria,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,600,,780,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,40,Austria,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,32,,322,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,50,Bangladesh,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,120000,,281670,,,0
HS,2015,201505,May 2015,4,0,1,Imports,826,United Kingdom,,56,Belgium,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,541081,,1353489,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,56,Belgium,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,304834,,203041,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,104,Myanmar,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,422,,7428,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,120,Cameroon,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,175000,,428671,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,124,Canada,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,23000,,57455,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,156,China,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,566230,,3851774,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,178,Congo,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,125000,,575677,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,180,Dem.Rep. of the Congo,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,94000,,139718,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,192,Cuba,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,832000,,2316507,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,196,Cyprus,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,303,,1055,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,203,Czech Rep.,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,12,,82,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,204,Benin,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,100000,,339229,,,0
HS,2015,201505,May 2015,4,0,1,Imports,826,United Kingdom,,208,Denmark,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,19200,,51980,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,208,Denmark,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,3285,,8661,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,214,Dominican Rep.,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,100000,,322707,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,233,Estonia,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,19,,102,,,0
HS,2015,201505,May 2015,4,0,1,Imports,826,United Kingdom,,251,France,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,1735952,,4309938,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,251,France,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,762301,,1263196,,,0
HS,2015,201505,May 2015,4,0,1,Imports,826,United Kingdom,,276,Germany,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,1288003,,2793102,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,276,Germany,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,616754,,996368,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,288,Ghana,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,235000,,365088,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,292,Gibraltar,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,207,,6011,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,300,Greece,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,88,,395,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,320,Guatemala,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,46000,,110634,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,324,Guinea,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,25000,,101363,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,344,"China, Hong Kong SAR",,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,229631,,2015405,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,348,Hungary,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,3133,,9047,,,0
HS,2015,201505,May 2015,4,0,1,Imports,826,United Kingdom,,372,Ireland,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,2252374,,3841607,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,372,Ireland,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,6290736,,6202519,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,376,Israel,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,886,,2660,,,0
HS,2015,201505,May 2015,4,0,1,Imports,826,United Kingdom,,381,Italy,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,168,,2069,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,381,Italy,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,52940,,92296,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,384,Côte d'Ivoire,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,375000,,1404374,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,388,Jamaica,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,66000,,173765,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,392,Japan,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,25000,,110261,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,404,Kenya,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,13890,,54449,,,0
